weather_key,temperature,dew_point,humidity,wind_speed,wind_direction_degrees,wind_direction,visibility,pressure,weather_condition,fog,rain,snow,hail,thunder,tornado,weather_date,weather_time
2016/03/25 22:51:00,52.0,32.0,47.0,3.5,0,Variable,10.0,30.0,Clear,No,No,No,No,No,No,2016/03/25,22:51:00
2016/03/25 23:51:00,48.0,34.0,58.0,8.1,50,NE,10.0,30.04,Clear,No,No,No,No,No,No,2016/03/25,23:51:00
2016/03/26 00:51:00,44.1,32.0,63.0,6.9,0,Variable,10.0,30.08,Clear,No,No,No,No,No,No,2016/03/26,00:51:00
2016/03/26 01:51:00,43.0,30.0,60.0,6.9,0,Variable,10.0,30.09,Clear,No,No,No,No,No,No,2016/03/26,01:51:00
2016/03/26 02:51:00,39.9,28.9,65.0,12.7,40,NE,10.0,30.13,Mostly Cloudy,No,No,No,No,No,No,2016/03/26,02:51:00
2016/03/26 03:27:00,41.0,28.0,60.0,9.2,50,NE,10.0,30.17,Overcast,No,No,No,No,No,No,2016/03/26,03:27:00
2016/03/26 03:51:00,41.0,28.0,60.0,9.2,50,NE,10.0,30.16,Overcast,No,No,No,No,No,No,2016/03/26,03:51:00
2016/03/26 04:42:00,39.9,27.0,60.0,11.5,50,NE,10.0,30.2,Scattered Clouds,No,No,No,No,No,No,2016/03/26,04:42:00
2016/03/26 04:51:00,39.9,26.1,58.0,8.1,40,NE,10.0,30.18,Partly Cloudy,No,No,No,No,No,No,2016/03/26,04:51:00
2016/03/26 05:51:00,39.0,25.0,57.0,9.2,30,NNE,10.0,30.21,Clear,No,No,No,No,No,No,2016/03/26,05:51:00
2016/03/26 06:51:00,37.9,25.0,60.0,10.4,40,NE,10.0,30.24,Clear,No,No,No,No,No,No,2016/03/26,06:51:00
2016/03/26 07:51:00,39.0,25.0,57.0,6.9,0,Variable,10.0,30.27,Clear,No,No,No,No,No,No,2016/03/26,07:51:00
2016/03/26 08:51:00,41.0,26.1,55.0,9.2,60,ENE,10.0,30.28,Clear,No,No,No,No,No,No,2016/03/26,08:51:00
2016/03/26 09:51:00,43.0,26.1,51.0,,0,North,10.0,30.3,Clear,No,No,No,No,No,No,2016/03/26,09:51:00
2016/03/26 10:51:00,45.0,27.0,49.0,4.6,80,East,10.0,30.33,Clear,No,No,No,No,No,No,2016/03/26,10:51:00
2016/03/26 11:51:00,48.9,28.9,46.0,5.8,0,Variable,10.0,30.33,Clear,No,No,No,No,No,No,2016/03/26,11:51:00
2016/03/26 12:51:00,50.0,28.9,44.0,8.1,70,ENE,10.0,30.33,Clear,No,No,No,No,No,No,2016/03/26,12:51:00
2016/03/26 13:51:00,54.0,30.0,40.0,6.9,80,East,10.0,30.31,Clear,No,No,No,No,No,No,2016/03/26,13:51:00
2016/03/26 14:51:00,54.0,30.9,41.0,6.9,0,Variable,10.0,30.29,Clear,No,No,No,No,No,No,2016/03/26,14:51:00
2016/03/26 15:51:00,53.1,32.0,45.0,4.6,0,Variable,10.0,30.3,Mostly Cloudy,No,No,No,No,No,No,2016/03/26,15:51:00
2016/03/26 16:51:00,48.9,34.0,56.0,4.6,200,SSW,10.0,30.33,Overcast,No,No,No,No,No,No,2016/03/26,16:51:00
2016/03/26 17:51:00,46.9,34.0,61.0,5.8,0,Variable,10.0,30.36,Partly Cloudy,No,No,No,No,No,No,2016/03/26,17:51:00
2016/03/26 18:51:00,45.0,34.0,65.0,0.0,0,North,10.0,30.36,Clear,No,No,No,No,No,No,2016/03/26,18:51:00
2016/03/26 19:51:00,44.1,34.0,68.0,6.9,0,Variable,10.0,30.36,Clear,No,No,No,No,No,No,2016/03/26,19:51:00
2016/03/26 20:49:00,44.6,35.6,71.0,,0,North,10.0,30.4,Mostly Cloudy,No,No,No,No,No,No,2016/03/26,20:49:00
2016/03/26 20:51:00,44.1,35.1,71.0,,0,North,10.0,30.38,Mostly Cloudy,No,No,No,No,No,No,2016/03/26,20:51:00
2016/03/26 21:41:00,43.0,34.0,71.0,4.6,180,South,10.0,30.42,Scattered Clouds,No,No,No,No,No,No,2016/03/26,21:41:00
2016/03/26 21:51:00,43.0,34.0,71.0,0.0,0,North,10.0,30.39,Partly Cloudy,No,No,No,No,No,No,2016/03/26,21:51:00
2016/03/26 22:51:00,43.0,35.1,74.0,6.9,160,SSE,10.0,30.4,Clear,No,No,No,No,No,No,2016/03/26,22:51:00
2016/03/26 23:51:00,44.1,35.1,71.0,3.5,0,Variable,10.0,30.39,Mostly Cloudy,No,No,No,No,No,No,2016/03/26,23:51:00
2016/03/27 00:51:00,43.0,35.1,74.0,3.5,110,ESE,10.0,30.39,Mostly Cloudy,No,No,No,No,No,No,2016/03/27,00:51:00
2016/03/27 01:51:00,43.0,35.1,74.0,5.8,130,SE,10.0,30.39,Overcast,No,No,No,No,No,No,2016/03/27,01:51:00
2016/03/27 02:51:00,43.0,35.1,74.0,5.8,90,East,10.0,30.4,Mostly Cloudy,No,No,No,No,No,No,2016/03/27,02:51:00
2016/03/27 03:51:00,43.0,34.0,71.0,5.8,110,ESE,10.0,30.39,Overcast,No,No,No,No,No,No,2016/03/27,03:51:00
2016/03/27 04:51:00,43.0,34.0,71.0,6.9,90,East,10.0,30.38,Overcast,No,No,No,No,No,No,2016/03/27,04:51:00
2016/03/27 05:51:00,43.0,34.0,71.0,9.2,60,ENE,10.0,30.37,Overcast,No,No,No,No,No,No,2016/03/27,05:51:00
2016/03/27 06:51:00,43.0,35.1,74.0,4.6,0,Variable,10.0,30.39,Overcast,No,No,No,No,No,No,2016/03/27,06:51:00
2016/03/27 07:51:00,43.0,35.1,74.0,5.8,0,Variable,10.0,30.4,Overcast,No,No,No,No,No,No,2016/03/27,07:51:00
2016/03/27 08:51:00,43.0,34.0,71.0,4.6,0,Variable,10.0,30.4,Overcast,No,No,No,No,No,No,2016/03/27,08:51:00
2016/03/27 09:51:00,46.0,34.0,63.0,5.8,50,NE,10.0,30.4,Overcast,No,No,No,No,No,No,2016/03/27,09:51:00
2016/03/27 10:51:00,46.9,34.0,61.0,,0,North,10.0,30.4,Overcast,No,No,No,No,No,No,2016/03/27,10:51:00
2016/03/27 11:51:00,51.1,34.0,52.0,0.0,0,North,10.0,30.38,Mostly Cloudy,No,No,No,No,No,No,2016/03/27,11:51:00
2016/03/27 12:38:00,52.0,35.1,53.0,0.0,0,North,10.0,30.39,Mostly Cloudy,No,No,No,No,No,No,2016/03/27,12:38:00
2016/03/27 12:51:00,51.1,34.0,52.0,4.6,0,Variable,10.0,30.37,Mostly Cloudy,No,No,No,No,No,No,2016/03/27,12:51:00
2016/03/27 13:51:00,54.0,35.1,49.0,0.0,0,North,10.0,30.33,Partly Cloudy,No,No,No,No,No,No,2016/03/27,13:51:00
2016/03/27 14:51:00,51.1,35.1,54.0,6.9,160,SSE,10.0,30.31,Clear,No,No,No,No,No,No,2016/03/27,14:51:00
2016/03/27 15:51:00,50.0,34.0,54.0,,0,North,10.0,30.29,Clear,No,No,No,No,No,No,2016/03/27,15:51:00
2016/03/27 16:51:00,48.0,34.0,58.0,5.8,0,Variable,10.0,30.28,Clear,No,No,No,No,No,No,2016/03/27,16:51:00
2016/03/27 17:51:00,46.9,34.0,61.0,,0,North,10.0,30.27,Clear,No,No,No,No,No,No,2016/03/27,17:51:00
2016/03/27 18:51:00,45.0,34.0,65.0,4.6,0,Variable,10.0,30.25,Clear,No,No,No,No,No,No,2016/03/27,18:51:00
2016/03/27 19:51:00,45.0,33.1,63.0,6.9,160,SSE,10.0,30.25,Overcast,No,No,No,No,No,No,2016/03/27,19:51:00
2016/03/27 20:51:00,45.0,34.0,65.0,,0,North,10.0,30.23,Overcast,No,No,No,No,No,No,2016/03/27,20:51:00
2016/03/27 21:51:00,45.0,34.0,65.0,3.5,0,Variable,10.0,30.21,Overcast,No,No,No,No,No,No,2016/03/27,21:51:00
2016/03/27 22:22:00,45.0,34.0,65.0,6.9,90,East,10.0,30.22,Overcast,No,No,No,No,No,No,2016/03/27,22:22:00
2016/03/27 22:51:00,45.0,34.0,65.0,6.9,0,Variable,10.0,30.19,Overcast,No,No,No,No,No,No,2016/03/27,22:51:00
2016/03/27 23:51:00,45.0,35.1,68.0,6.9,110,ESE,9.0,30.16,Overcast,No,No,No,No,No,No,2016/03/27,23:51:00
2016/03/28 00:51:00,44.1,33.1,65.0,10.4,130,SE,10.0,30.1,Overcast,No,No,No,No,No,No,2016/03/28,00:51:00
2016/03/28 01:51:00,45.0,34.0,65.0,6.9,0,Variable,10.0,30.06,Overcast,No,No,No,No,No,No,2016/03/28,01:51:00
2016/03/28 02:51:00,44.1,36.0,73.0,9.2,60,ENE,10.0,30.01,Overcast,No,No,No,No,No,No,2016/03/28,02:51:00
2016/03/28 03:34:00,42.1,37.9,85.0,10.4,80,East,4.0,30.0,Light Rain,No,Yes,No,No,No,No,2016/03/28,03:34:00
2016/03/28 03:51:00,42.1,37.9,85.0,5.8,0,Variable,6.0,29.98,Light Rain,No,Yes,No,No,No,No,2016/03/28,03:51:00
2016/03/28 03:57:00,42.1,37.9,85.0,9.2,80,East,5.0,29.99,Light Rain,No,Yes,No,No,No,No,2016/03/28,03:57:00
2016/03/28 04:51:00,42.1,39.0,89.0,9.2,60,ENE,5.0,29.92,Overcast,No,No,No,No,No,No,2016/03/28,04:51:00
2016/03/28 05:31:00,42.1,39.0,89.0,9.2,80,East,2.0,29.92,Light Rain,No,Yes,No,No,No,No,2016/03/28,05:31:00
2016/03/28 05:47:00,42.8,39.2,87.0,9.2,70,ENE,3.0,29.91,Light Rain,No,Yes,No,No,No,No,2016/03/28,05:47:00
2016/03/28 05:51:00,42.1,39.0,89.0,12.7,70,ENE,3.0,29.88,Light Rain,No,Yes,No,No,No,No,2016/03/28,05:51:00
2016/03/28 06:07:00,42.1,39.0,89.0,6.9,70,ENE,2.5,29.89,Light Rain,No,Yes,No,No,No,No,2016/03/28,06:07:00
2016/03/28 06:26:00,42.1,39.0,89.0,11.5,70,ENE,3.0,29.87,Light Rain,No,Yes,No,No,No,No,2016/03/28,06:26:00
2016/03/28 06:51:00,42.1,39.0,89.0,12.7,70,ENE,3.0,29.83,Overcast,No,No,No,No,No,No,2016/03/28,06:51:00
2016/03/28 06:58:00,42.1,39.0,89.0,6.9,0,Variable,2.5,29.85,Overcast,No,No,No,No,No,No,2016/03/28,06:58:00
2016/03/28 07:10:00,42.1,39.0,89.0,12.7,90,East,4.0,29.84,Overcast,No,No,No,No,No,No,2016/03/28,07:10:00
2016/03/28 07:17:00,42.1,39.0,89.0,12.7,90,East,2.5,29.84,Light Rain,No,Yes,No,No,No,No,2016/03/28,07:17:00
2016/03/28 07:28:00,42.1,39.0,89.0,11.5,90,East,3.0,29.84,Light Rain,No,Yes,No,No,No,No,2016/03/28,07:28:00
2016/03/28 07:41:00,43.0,39.0,86.0,6.9,0,Variable,1.8,29.83,Rain,No,Yes,No,No,No,No,2016/03/28,07:41:00
2016/03/28 07:51:00,43.0,39.9,89.0,5.8,0,Variable,2.5,29.79,Light Rain,No,Yes,No,No,No,No,2016/03/28,07:51:00
2016/03/28 08:24:00,43.0,39.9,89.0,4.6,0,Variable,6.0,29.8,Light Rain,No,Yes,No,No,No,No,2016/03/28,08:24:00
2016/03/28 08:51:00,43.0,39.9,89.0,,0,North,3.0,29.77,Light Rain,No,Yes,No,No,No,No,2016/03/28,08:51:00
2016/03/28 08:57:00,44.1,41.0,89.0,8.1,60,ENE,1.8,29.79,Rain,No,Yes,No,No,No,No,2016/03/28,08:57:00
2016/03/28 09:06:00,43.0,41.0,93.0,8.1,70,ENE,2.5,29.78,Rain,No,Yes,No,No,No,No,2016/03/28,09:06:00
2016/03/28 09:24:00,44.1,41.0,89.0,3.5,0,Variable,5.0,29.76,Light Rain,No,Yes,No,No,No,No,2016/03/28,09:24:00
2016/03/28 09:48:00,44.6,41.0,87.0,4.6,70,ENE,1.8,29.74,Light Rain,No,Yes,No,No,No,No,2016/03/28,09:48:00
2016/03/28 09:51:00,44.1,41.0,89.0,5.8,60,ENE,1.8,29.71,Light Rain,No,Yes,No,No,No,No,2016/03/28,09:51:00
2016/03/28 10:28:00,44.1,42.1,93.0,4.6,70,ENE,2.5,29.71,Light Rain,No,Yes,No,No,No,No,2016/03/28,10:28:00
2016/03/28 10:41:00,45.0,41.0,86.0,6.9,0,Variable,4.0,29.7,Light Rain,No,Yes,No,No,No,No,2016/03/28,10:41:00
2016/03/28 10:51:00,45.0,42.1,90.0,8.1,90,East,3.0,29.68,Rain,No,Yes,No,No,No,No,2016/03/28,10:51:00
2016/03/28 11:51:00,45.0,42.1,90.0,5.8,0,Variable,8.0,29.61,Light Rain,No,Yes,No,No,No,No,2016/03/28,11:51:00
2016/03/28 12:51:00,46.9,43.0,86.0,4.6,40,NE,3.0,29.61,Overcast,No,No,No,No,No,No,2016/03/28,12:51:00
2016/03/28 13:09:00,46.9,44.1,90.0,4.6,0,Variable,2.5,29.62,Overcast,No,No,No,No,No,No,2016/03/28,13:09:00
2016/03/28 13:19:00,46.9,44.1,90.0,5.8,330,NNW,3.0,29.62,Overcast,No,No,No,No,No,No,2016/03/28,13:19:00
2016/03/28 13:51:00,46.0,43.0,89.0,3.5,0,Variable,3.0,29.6,Overcast,No,No,No,No,No,No,2016/03/28,13:51:00
2016/03/28 14:48:00,48.2,44.6,87.0,5.8,290,WNW,5.0,29.59,Overcast,No,No,No,No,No,No,2016/03/28,14:48:00
2016/03/28 14:51:00,48.9,45.0,86.0,3.5,290,WNW,5.0,29.57,Overcast,No,No,No,No,No,No,2016/03/28,14:51:00
2016/03/28 15:17:00,53.1,46.0,77.0,0.0,0,North,7.0,29.57,Scattered Clouds,No,No,No,No,No,No,2016/03/28,15:17:00
2016/03/28 15:51:00,57.0,46.9,69.0,0.0,0,North,9.0,29.53,Scattered Clouds,No,No,No,No,No,No,2016/03/28,15:51:00
2016/03/28 16:51:00,60.1,43.0,53.0,,0,North,10.0,29.51,Mostly Cloudy,No,No,No,No,No,No,2016/03/28,16:51:00
2016/03/28 17:51:00,60.1,35.1,39.0,13.8,270,West,10.0,29.52,Mostly Cloudy,No,No,No,No,No,No,2016/03/28,17:51:00
2016/03/28 18:51:00,57.0,34.0,42.0,11.5,270,West,10.0,29.53,Mostly Cloudy,No,No,No,No,No,No,2016/03/28,18:51:00
2016/03/28 19:51:00,55.9,34.0,44.0,12.7,280,West,10.0,29.55,Overcast,No,No,No,No,No,No,2016/03/28,19:51:00
2016/03/28 20:51:00,55.0,33.1,43.0,11.5,290,WNW,10.0,29.58,Overcast,No,No,No,No,No,No,2016/03/28,20:51:00
2016/03/28 21:51:00,52.0,35.1,53.0,16.1,290,WNW,10.0,29.62,Overcast,No,No,No,No,No,No,2016/03/28,21:51:00
2016/03/28 22:51:00,51.1,28.9,43.0,16.1,280,West,10.0,29.65,Overcast,No,No,No,No,No,No,2016/03/28,22:51:00
2016/03/28 23:51:00,50.0,28.0,43.0,25.3,290,WNW,10.0,29.67,Mostly Cloudy,No,No,No,No,No,No,2016/03/28,23:51:00
2016/03/29 00:51:00,48.0,28.9,48.0,23.0,290,WNW,10.0,29.7,Overcast,No,No,No,No,No,No,2016/03/29,00:51:00
2016/03/29 01:51:00,46.9,28.0,48.0,13.8,290,WNW,10.0,29.71,Mostly Cloudy,No,No,No,No,No,No,2016/03/29,01:51:00
2016/03/29 02:51:00,46.0,27.0,47.0,13.8,300,WNW,10.0,29.73,Mostly Cloudy,No,No,No,No,No,No,2016/03/29,02:51:00
2016/03/29 03:51:00,45.0,28.0,52.0,10.4,290,WNW,10.0,29.75,Mostly Cloudy,No,No,No,No,No,No,2016/03/29,03:51:00
2016/03/29 04:51:00,45.0,28.0,52.0,11.5,290,WNW,10.0,29.78,Overcast,No,No,No,No,No,No,2016/03/29,04:51:00
2016/03/29 05:51:00,45.0,27.0,49.0,18.4,290,WNW,10.0,29.81,Mostly Cloudy,No,No,No,No,No,No,2016/03/29,05:51:00
2016/03/29 06:51:00,44.1,26.1,49.0,6.9,0,Variable,10.0,29.85,Mostly Cloudy,No,No,No,No,No,No,2016/03/29,06:51:00
2016/03/29 07:51:00,44.1,25.0,47.0,12.7,300,WNW,10.0,29.88,Clear,No,No,No,No,No,No,2016/03/29,07:51:00
2016/03/29 08:51:00,44.1,21.9,42.0,11.5,300,WNW,10.0,29.9,Clear,No,No,No,No,No,No,2016/03/29,08:51:00
2016/03/29 09:51:00,46.0,19.9,35.0,12.7,290,WNW,10.0,29.92,Clear,No,No,No,No,No,No,2016/03/29,09:51:00
2016/03/29 10:51:00,48.0,18.0,30.0,8.1,290,WNW,10.0,29.94,Clear,No,No,No,No,No,No,2016/03/29,10:51:00
2016/03/29 11:51:00,48.9,17.1,28.0,10.4,300,WNW,10.0,29.95,Clear,No,No,No,No,No,No,2016/03/29,11:51:00
2016/03/29 12:51:00,50.0,14.0,24.0,16.1,310,NW,10.0,29.96,Clear,No,No,No,No,No,No,2016/03/29,12:51:00
2016/03/29 13:51:00,51.1,14.0,23.0,,0,North,10.0,29.96,Clear,No,No,No,No,No,No,2016/03/29,13:51:00
2016/03/29 14:51:00,52.0,12.9,21.0,9.2,300,WNW,10.0,29.96,Clear,No,No,No,No,No,No,2016/03/29,14:51:00
2016/03/29 15:51:00,52.0,12.0,20.0,10.4,310,NW,10.0,29.98,Clear,No,No,No,No,No,No,2016/03/29,15:51:00
2016/03/29 16:51:00,52.0,10.9,19.0,9.2,320,NW,10.0,29.99,Clear,No,No,No,No,No,No,2016/03/29,16:51:00
2016/03/29 17:51:00,50.0,10.0,20.0,13.8,310,NW,10.0,30.02,Clear,No,No,No,No,No,No,2016/03/29,17:51:00
2016/03/29 18:51:00,48.9,8.1,19.0,11.5,310,NW,10.0,30.06,Clear,No,No,No,No,No,No,2016/03/29,18:51:00
2016/03/29 19:51:00,48.0,7.0,19.0,12.7,300,WNW,10.0,30.11,Clear,No,No,No,No,No,No,2016/03/29,19:51:00
2016/03/29 20:51:00,46.0,7.0,20.0,15.0,310,NW,10.0,30.15,Clear,No,No,No,No,No,No,2016/03/29,20:51:00
2016/03/29 21:51:00,44.1,8.1,23.0,5.8,0,Variable,10.0,30.19,Clear,No,No,No,No,No,No,2016/03/29,21:51:00
2016/03/29 22:51:00,43.0,10.0,26.0,9.2,310,NW,10.0,30.21,Clear,No,No,No,No,No,No,2016/03/29,22:51:00
2016/03/29 23:51:00,41.0,10.9,29.0,,0,North,10.0,30.22,Clear,No,No,No,No,No,No,2016/03/29,23:51:00
2016/03/30 00:51:00,39.9,10.9,31.0,,0,North,10.0,30.24,Clear,No,No,No,No,No,No,2016/03/30,00:51:00
2016/03/30 01:51:00,39.0,10.0,30.0,5.8,320,NW,10.0,30.27,Clear,No,No,No,No,No,No,2016/03/30,01:51:00
2016/03/30 02:51:00,37.9,12.0,35.0,6.9,280,West,10.0,30.3,Clear,No,No,No,No,No,No,2016/03/30,02:51:00
2016/03/30 03:51:00,37.9,10.9,33.0,3.5,290,WNW,10.0,30.29,Clear,No,No,No,No,No,No,2016/03/30,03:51:00
2016/03/30 04:51:00,37.9,12.0,35.0,3.5,0,Variable,10.0,30.32,Clear,No,No,No,No,No,No,2016/03/30,04:51:00
2016/03/30 05:51:00,37.0,12.0,36.0,5.8,290,WNW,10.0,30.34,Clear,No,No,No,No,No,No,2016/03/30,05:51:00
2016/03/30 06:51:00,37.0,12.9,37.0,0.0,0,North,10.0,30.36,Clear,No,No,No,No,No,No,2016/03/30,06:51:00
2016/03/30 07:51:00,37.9,12.0,35.0,0.0,0,North,10.0,30.37,Clear,No,No,No,No,No,No,2016/03/30,07:51:00
2016/03/30 08:51:00,42.1,12.9,31.0,0.0,0,North,10.0,30.38,Clear,No,No,No,No,No,No,2016/03/30,08:51:00
2016/03/30 09:51:00,46.0,14.0,28.0,4.6,60,ENE,10.0,30.37,Clear,No,No,No,No,No,No,2016/03/30,09:51:00
2016/03/30 10:51:00,48.0,12.9,24.0,0.0,0,North,10.0,30.37,Clear,No,No,No,No,No,No,2016/03/30,10:51:00
2016/03/30 11:51:00,52.0,12.9,21.0,3.5,350,North,10.0,30.35,Clear,No,No,No,No,No,No,2016/03/30,11:51:00
2016/03/30 12:51:00,51.1,10.9,20.0,5.8,0,Variable,10.0,30.33,Clear,No,No,No,No,No,No,2016/03/30,12:51:00
2016/03/30 13:51:00,53.1,12.9,20.0,4.6,0,Variable,10.0,30.3,Clear,No,No,No,No,No,No,2016/03/30,13:51:00
2016/03/30 14:51:00,52.0,18.0,26.0,10.4,180,South,10.0,30.28,Clear,No,No,No,No,No,No,2016/03/30,14:51:00
2016/03/30 15:51:00,50.0,23.0,35.0,,0,North,10.0,30.27,Clear,No,No,No,No,No,No,2016/03/30,15:51:00
2016/03/30 16:51:00,48.0,28.0,46.0,10.4,170,South,10.0,30.24,Clear,No,No,No,No,No,No,2016/03/30,16:51:00
2016/03/30 17:51:00,50.0,30.0,46.0,5.8,0,Variable,10.0,30.21,Clear,No,No,No,No,No,No,2016/03/30,17:51:00
2016/03/30 18:51:00,48.9,32.0,52.0,8.1,160,SSE,10.0,30.18,Clear,No,No,No,No,No,No,2016/03/30,18:51:00
2016/03/30 19:51:00,48.9,32.0,52.0,9.2,180,South,10.0,30.18,Clear,No,No,No,No,No,No,2016/03/30,19:51:00
2016/03/30 20:51:00,48.9,30.9,50.0,8.1,210,SSW,10.0,30.2,Clear,No,No,No,No,No,No,2016/03/30,20:51:00
2016/03/30 21:51:00,48.9,26.1,41.0,4.6,0,Variable,10.0,30.19,Clear,No,No,No,No,No,No,2016/03/30,21:51:00
2016/03/30 22:51:00,46.9,27.0,46.0,9.2,190,South,10.0,30.16,Clear,No,No,No,No,No,No,2016/03/30,22:51:00
2016/03/30 23:51:00,48.9,26.1,41.0,6.9,260,West,10.0,30.16,Clear,No,No,No,No,No,No,2016/03/30,23:51:00
2016/03/31 00:51:00,50.0,23.0,35.0,6.9,0,Variable,10.0,30.13,Clear,No,No,No,No,No,No,2016/03/31,00:51:00
2016/03/31 01:51:00,50.0,28.9,44.0,5.8,0,Variable,10.0,30.12,Clear,No,No,No,No,No,No,2016/03/31,01:51:00
2016/03/31 02:51:00,50.0,33.1,52.0,9.2,250,WSW,10.0,30.09,Clear,No,No,No,No,No,No,2016/03/31,02:51:00
2016/03/31 03:51:00,50.0,35.1,57.0,5.8,220,SW,10.0,30.07,Clear,No,No,No,No,No,No,2016/03/31,03:51:00
2016/03/31 04:51:00,51.1,37.9,61.0,3.5,0,Variable,10.0,30.06,Clear,No,No,No,No,No,No,2016/03/31,04:51:00
2016/03/31 05:51:00,52.0,39.0,61.0,4.6,0,Variable,10.0,30.05,Clear,No,No,No,No,No,No,2016/03/31,05:51:00
2016/03/31 06:51:00,52.0,41.0,66.0,4.6,0,Variable,10.0,30.04,Clear,No,No,No,No,No,No,2016/03/31,06:51:00
2016/03/31 07:51:00,55.0,42.1,62.0,5.8,200,SSW,10.0,30.03,Clear,No,No,No,No,No,No,2016/03/31,07:51:00
2016/03/31 08:51:00,57.9,43.0,58.0,5.8,0,Variable,10.0,30.01,Clear,No,No,No,No,No,No,2016/03/31,08:51:00
2016/03/31 09:51:00,62.1,44.1,52.0,6.9,0,Variable,10.0,30.0,Clear,No,No,No,No,No,No,2016/03/31,09:51:00
2016/03/31 10:51:00,64.9,44.1,47.0,11.5,240,WSW,10.0,29.98,Clear,No,No,No,No,No,No,2016/03/31,10:51:00
2016/03/31 11:51:00,66.9,44.1,44.0,12.7,240,WSW,10.0,29.96,Mostly Cloudy,No,No,No,No,No,No,2016/03/31,11:51:00
2016/03/31 12:51:00,69.1,45.0,42.0,4.6,0,Variable,10.0,29.94,Mostly Cloudy,No,No,No,No,No,No,2016/03/31,12:51:00
2016/03/31 13:51:00,70.0,45.0,41.0,4.6,0,Variable,10.0,29.92,Mostly Cloudy,No,No,No,No,No,No,2016/03/31,13:51:00
2016/03/31 14:51:00,72.0,46.0,40.0,6.9,0,Variable,10.0,29.89,Scattered Clouds,No,No,No,No,No,No,2016/03/31,14:51:00
2016/03/31 15:51:00,72.0,46.0,40.0,11.5,160,SSE,10.0,29.86,Scattered Clouds,No,No,No,No,No,No,2016/03/31,15:51:00
2016/03/31 16:51:00,68.0,46.0,45.0,5.8,0,Variable,10.0,29.86,Scattered Clouds,No,No,No,No,No,No,2016/03/31,16:51:00
2016/03/31 17:51:00,66.9,46.9,49.0,8.1,170,South,10.0,29.84,Mostly Cloudy,No,No,No,No,No,No,2016/03/31,17:51:00
2016/03/31 18:51:00,64.9,46.9,52.0,9.2,170,South,10.0,29.83,Clear,No,No,No,No,No,No,2016/03/31,18:51:00
2016/03/31 19:51:00,64.0,48.0,56.0,,0,North,10.0,29.82,Clear,No,No,No,No,No,No,2016/03/31,19:51:00
2016/03/31 20:51:00,64.0,48.9,58.0,4.6,0,Variable,10.0,29.81,Clear,No,No,No,No,No,No,2016/03/31,20:51:00
2016/03/31 21:51:00,62.1,50.0,65.0,5.8,170,South,10.0,29.81,Clear,No,No,No,No,No,No,2016/03/31,21:51:00
2016/03/31 22:51:00,62.1,53.1,72.0,6.9,0,Variable,10.0,29.78,Partly Cloudy,No,No,No,No,No,No,2016/03/31,22:51:00
2016/03/31 23:51:00,64.0,55.0,73.0,3.5,0,Variable,10.0,29.78,Mostly Cloudy,No,No,No,No,No,No,2016/03/31,23:51:00
2016/04/01 00:51:00,36.0,23.0,59.0,4.6,0,Variable,10.0,29.87,Partly Cloudy,No,No,No,No,No,No,2016/04/01,00:51:00
2016/04/01 01:51:00,36.0,23.0,59.0,5.8,0,Variable,10.0,29.88,Overcast,No,No,No,No,No,No,2016/04/01,01:51:00
2016/04/01 02:51:00,35.1,19.0,52.0,3.5,0,Variable,10.0,29.9,Overcast,No,No,No,No,No,No,2016/04/01,02:51:00
2016/04/01 03:51:00,34.0,17.1,50.0,4.6,0,Variable,10.0,29.89,Overcast,No,No,No,No,No,No,2016/04/01,03:51:00
2016/04/01 04:51:00,33.1,15.1,48.0,9.2,310,NW,10.0,29.9,Overcast,No,No,No,No,No,No,2016/04/01,04:51:00
2016/04/01 05:51:00,30.9,15.1,52.0,10.4,310,NW,10.0,29.94,Partly Cloudy,No,No,No,No,No,No,2016/04/01,05:51:00
2016/04/01 06:51:00,30.0,14.0,51.0,11.5,310,NW,10.0,29.96,Mostly Cloudy,No,No,No,No,No,No,2016/04/01,06:51:00
2016/04/01 07:51:00,28.9,12.9,51.0,6.9,0,Variable,10.0,29.98,Overcast,No,No,No,No,No,No,2016/04/01,07:51:00
2016/04/01 08:51:00,28.9,12.9,51.0,6.9,0,Variable,10.0,30.01,Overcast,No,No,No,No,No,No,2016/04/01,08:51:00
2016/04/01 09:51:00,28.0,8.1,43.0,4.6,0,Variable,10.0,30.04,Partly Cloudy,No,No,No,No,No,No,2016/04/01,09:51:00
2016/04/01 10:51:00,28.0,8.1,43.0,11.5,300,WNW,10.0,30.04,Clear,No,No,No,No,No,No,2016/04/01,10:51:00
2016/04/01 11:51:00,28.0,5.0,38.0,9.2,320,NW,10.0,30.02,Clear,No,No,No,No,No,No,2016/04/01,11:51:00
2016/04/01 12:51:00,30.0,1.9,30.0,,0,North,10.0,30.01,Clear,No,No,No,No,No,No,2016/04/01,12:51:00
2016/04/01 13:51:00,28.0,1.0,31.0,4.6,0,Variable,10.0,30.02,Clear,No,No,No,No,No,No,2016/04/01,13:51:00
2016/04/01 14:51:00,28.0,0.0,30.0,5.8,0,Variable,10.0,30.05,Clear,No,No,No,No,No,No,2016/04/01,14:51:00
2016/04/01 15:51:00,26.1,5.0,41.0,11.5,40,NE,10.0,30.09,Clear,No,No,No,No,No,No,2016/04/01,15:51:00
